Woman,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100
W53,0.03792290534450294,0.03515411694448462,0.018770014595982296,0.085726378714124,0.06351660380040361,0.05363454512641506,0.0030311935620090493,0.0034450776245625527,0.10879559576103806,0.06208746490913303,0.016462899633489333,0.0032629754613970373,0.012463392164375055,0.027880810112569324,0.04804602389528603,0.15103811763699837,0.02084271767482492,0.06387488033426705,0.014501736102997804,0.03040104424864363,0.01418086994243807,0.12110271884180637,0.014719574144899512,0.0051207526947236685,0.00034144517833306864,0.18194043097324136,0.025126961724745166,0.09612662780157905,0.05560408471726137,0.0053306406850705465,0.06729920586796986,0.08898672690637069,0.08664379360730556,0.022663237501863335,0.056987452784152216,0.09480203495961183,0.013381733671052257,0.004231166361951552,0.08709755299617702,0.014863601640664035,0.10255062206278207,0.21103120394474112,0.10715667595142145,0.05849071682949508,0.014939447613773485,0.028377528520358367,0.04762358982721648,0.026997632551586864,0.003738222609020125,0.07968228066369512,0.014735822099668222,0.03264973545033344,0.08763157060080079,0.04931226419090219,0.0018370561045421097,0.005207723004441529,0.02971760256512504,0.054576351310353696,0.2941057316014905,0.013375467207909317,0.0012075203587559515,0.018023426656777912,0.01158799351287068,0.10068912789798459,0.027141880066559248,0.006996377301461593,0.005876915227185194,0.10485468490399374,0.07783933136380615,0.057087319368166765,0.1317173107776742,0.07705600015120029,0.02898426023881062,0.06061701135122699,0.08333276628698029,0.053594797532080726,0.19542485392014755,0.1546096423534514,0.05578528784468318,0.008924130687370503,0.055018072206825266,0.01924576483509639,0.06286378655348775,0.13147492747021344,0.033578444767087566,0.07557571032382032,0.09508399002448942,0.020292117953714398,0.01964965806757842,0.003076068020512564,0.0037725327029612685,0.0026785316092625207,0.01689154408352943,0.16261260468695116,0.08751959809101834,0.002637415276135198,0.0003339337196950095,0.008302341905124046,0.03887559800927301,0.021777276027649155
W54,0.057315866504222227,0.053131179047598,0.01702115870752874,0.11778637435928116,0.09599763391422782,0.048637261315621606,0.0041648009049916525,0.003124089899215474,0.16443133209968763,0.05161071521009676,0.022619703390666684,0.002958954714883332,0.017124458040565126,0.04213845895837277,0.06601430087087935,0.1245140587998376,0.03150123686419036,0.09653912539015687,0.021917613194669543,0.04594748682663331,0.021432662955301093,0.18120173365796846,0.022246848943243053,0.0070358144476554895,0.0002814834141012249,0.13749043432526123,0.03797635151603577,0.13207611400324587,0.08403882212589976,0.008056616103432774,0.10171457762341146,0.12226602926216933,0.1309515730058788,0.031138846836043586,0.05167776898716324,0.14328176416634564,0.006067459655721742,0.003836936502976935,0.13163737522280639,0.022464529014038927,0.1549928126729712,0.1594740197730572,0.09717258229148013,0.08840161604394461,0.022579160992526152,0.03899017137812927,0.07197727315964303,0.024482185990759228,0.005136245042295584,0.12043009151814181,0.022271405753910116,0.049346110522640686,0.043706677735777175,0.06775409037004408,0.002776487230927959,0.007870840954879641,0.04491454771133816,0.08248552787755208,0.12122866376688314,0.018377631382690496,0.0016591094498133597,0.027240220832876253,0.01751384508127523,0.13834490025585985,0.012306496776313201,0.01057417473110008,0.008074767036822788,0.15847512387841714,0.058822348719024635,0.08628055119368734,0.1990747209963608,0.0349382362286943,0.0438061898338206,0.09161525202064888,0.0755684143587029,0.07363820775487244,0.2953609365406367,0.07010211011704945,0.0766478987725109,0.013487739889573191,0.07559375943184915,0.031996400218896444,0.04750548995808814,0.19870838805939126,0.030449845129844694,0.10383955373124211,0.15807869551045997,0.015334536122133044,0.019600727611973574,0.002789461974286655,0.006271897596020862,0.004048275277149453,0.025529517766288305,0.22342655106274018,0.12025022285029871,0.003986132932324854,0.0005047002682264663,0.012547981648127518,0.05875574578291857,0.029921553029458252
W55,0.046831197690455,0.04341200615577759,0.023179190945732477,0.09623996493981447,0.07843699216031133,0.06623358529719987,0.0034029427873812556,0.004254344698256046,0.13435226037275494,0.04216967751454589,0.01848192945158967,0.00402946576755197,0.013991917574525893,0.034430160829991244,0.05393844607153563,0.16956161410286433,0.025738783011717573,0.078879429759245,0.01790827111279704,0.03754241138095903,0.017512031783008235,0.1495503921814975,0.018177280470390453,0.005748767966148449,0.0003833204258076191,0.11233960337943254,0.031029418795904765,0.10791571308823245,0.0686657802226731,0.00658283655936998,0.0831081475900257,0.0999001661569891,0.10699688196919424,0.025442684215968913,0.07037410881276143,0.1170715376451123,0.004957552244194598,0.0052250898647584485,0.1075572318540751,0.018355140791632616,0.1266403091080001,0.13030177858226055,0.13232834957515877,0.07223049758489988,0.018448803387587396,0.031857782760021276,0.058810624599225265,0.03333952015838619,0.0041966827273673775,0.09840007257589341,0.01819734515622944,0.04031933211671135,0.03571150870215677,0.05535997960046097,0.002268590362967516,0.006431044861215605,0.03669842560771721,0.0673966267673998,0.09905256371197635,0.015015850598746296,0.0013556121083607407,0.022257225525188613,0.014310074877098518,0.11303776368575322,0.010055295654755821,0.008639863574409752,0.006597667181354759,0.1294856085761659,0.04806210233730995,0.07049743458899532,0.1626584082693047,0.028547059437045535,0.035792817265043464,0.0748562700090001,0.10290807670525033,0.060167727983056585,0.24133119243959322,0.05727848111949499,0.06262686266304664,0.01102045649295918,0.06176555477629979,0.026143367193509556,0.038815412333428875,0.16235908783260705,0.04146620019590466,0.08484440636552515,0.1291616980012723,0.012529422242515235,0.02669201408669489,0.0037986527738121155,0.005124592789535953,0.003307732943295929,0.020859457709968623,0.18255561017026467,0.09825310689857161,0.003256958164636431,0.00041237652812939953,0.0102526062157042,0.04800768293378722,0.024448067360628083
W56,0.029428145961672758,0.10002508358452734,0.026703448159583008,0.030238002392285315,0.024644418335671627,0.029728833278043737,0.0010691835996614698,0.0049011923396658965,0.08442530030223712,0.02007492748707444,0.009678180080397798,0.001266033249233467,0.0043961740567524,0.021635487631258284,0.008473563256009177,0.026637605780969312,0.03850936477325428,0.04956685899155834,0.0687703884068449,0.08650102054418352,0.011004344386025714,0.04698780926800332,0.04188205428392128,0.001806227377802961,6.0218454775161084e-05,0.11765469774294554,0.07149451231307842,0.05651075054193661,0.03082051987653676,0.007583717448020236,0.1243431738678846,0.031388015001188346,0.11205919754767395,0.007993934190123063,0.02211111020214935,0.1226105127807434,0.01903772794331116,0.006019533497066613,0.06758763547233228,0.0422918601204629,0.039789602709874396,0.1364667126577274,0.0415767498826827,0.0648410745290701,0.042507666986321684,0.010009518518765645,0.036955869808042247,0.010475071254830296,0.0006592858924520399,0.06183338973183648,0.016335695488175022,0.012668085049312928,0.01700050818274666,0.008696881782128964,0.002036505931974341,0.004041189125950788,0.023060837189897612,0.060501724968685194,0.05186950591606807,0.0023589437434387993,0.00021296247458764942,0.013986165499897459,0.03297167218087956,0.017757883488870363,0.03861381053300424,0.009953503105663708,0.0034549104442225718,0.13561192741294073,0.05033605205358955,0.044299716798216184,0.10221253387713544,0.10962489639527709,0.13744966948447163,0.04703875511644724,0.032333081911914904,0.031507214004559754,0.1516495393339979,0.059988482962038,0.019676973326110386,0.003462559343268381,0.019406355709445287,0.007467349502447104,0.14905687799389275,0.05101222230662522,0.04777088768536566,0.044429313820877815,0.01844627614656449,0.04811481961066622,0.0038120299622130486,0.0011935132326141664,0.0014637412669124598,0.0029693407282209996,0.021846375793751805,0.057357844846532106,0.015435259579045109,0.004872933967239791,0.0009501518208218255,0.010737685100346096,0.04309633535915755,0.007681431719138047
W57,0.08603774431720136,0.29243882975028845,0.07807166812799271,0.08840548507128874,0.0720517754116148,0.08691685027511817,0.003125923912965042,0.014329395195973491,0.24683044629339373,0.05869216091862453,0.028295659002697336,0.0037014443633822816,0.012852895998320549,0.05882687127286617,0.024773775073212576,0.07787916773249447,0.1125880945573086,0.14491639215316915,0.20106088579446563,0.25289913603291114,0.03217290582615736,0.09753705988867625,0.12244867490640718,0.004488667756563987,0.00017605798278525874,0.34398173827563,0.20902528411021915,0.15860921758806448,0.08380096562835808,0.022172172980807623,0.3635365345396792,0.09176772511642177,0.32762242648770307,0.022904075081638692,0.06464525657238694,0.3584708313928356,0.055659747348688886,0.015311163795553176,0.15215425173766156,0.12364680576487123,0.11633106852514066,0.39898157861342676,0.1179093880799434,0.18957292786472307,0.12427775057433481,0.02926437826485819,0.10804621132793188,0.030625493821504934,0.0019275244563691923,0.18077949534919363,0.047759936813069,0.03703710943533028,0.04970361973175779,0.025426681385306193,0.005954040628447139,0.011815042551740988,0.06742193057181092,0.17688616708592284,0.13193422737199603,0.006896737528792409,0.0006226287908723274,0.04089072185605811,0.0935058584855684,0.05191792378697424,0.11289345791876831,0.029100608525624065,0.010100965987663389,0.3964824815098289,0.14422194230384824,0.12304123156670208,0.29883417960437436,0.32050536989794143,0.4018554051957883,0.13752508876975436,0.09453077465864029,0.092116221871477,0.44337092482934765,0.1753856245577504,0.057528680270010624,0.010123328729144569,0.05673748773818458,0.021831953261869885,0.41835924258670654,0.14914213574942384,0.12849234442990912,0.12989598283520618,0.05393054638133218,0.1406711300440844,0.011145060230622632,0.0034894208585411392,0.004279474385955916,0.008681327688739283,0.06387126451147565,0.1676945464358816,0.03880954071046697,0.014246777465832288,0.002777916064738207,0.03139328608827135,0.1259988137706245,0.022457855792274085
W58,0.06437490718221764,0.1808328250406071,0.048276490215997794,0.12026634760503552,0.0539103667959524,0.059120608407345544,0.004252490120951114,0.00886074197678817,0.18468274820526398,0.07984450083654837,0.03849326270409369,0.00276948377975128,0.017485010761706752,0.04732824520845555,0.03370211070095217,0.10594640196990333,0.07658211990635536,0.10842891533334854,0.1243282501657741,0.1563830126738325,0.024072316664943437,0.10278717063123881,0.0757175092812129,0.007183952393892418,0.000239508335248871,0.2573730012287688,0.1292531250478688,0.2247615923805854,0.06129160433205679,0.013710411441709393,0.247276575626631,0.12484032092437729,0.24513268523408033,0.0317944702685255,0.048368683124413885,0.2682139877280875,0.03441782803844614,0.010882562740187531,0.1478498769804808,0.07645838691394513,0.08704088883484257,0.2985248194787806,0.09095032415979763,0.12894699701437173,0.07684853870205562,0.039811103191262374,0.08084201742880065,0.0229145166207571,0.002622193929482673,0.13526230058574176,0.032486180906780224,0.02771179673663694,0.06761653762849429,0.034590320945151985,0.004049922464075051,0.00884021627552379,0.0504462379511559,0.12031749636418726,0.20630185644124568,0.009382284733912043,0.0008470208667660298,0.030595135251254388,0.05960865428063037,0.07062886498570697,0.06980893385972672,0.01799468714391607,0.013741299939018105,0.29665495241798995,0.11011154705734347,0.09690689181703353,0.2235928280962575,0.19818808442373864,0.24849178968963698,0.10289861612526241,0.07072953728398079,0.1253144140403067,0.33173768512521207,0.13122651449781414,0.07826170800412291,0.007574447150905469,0.07718537392848983,0.029700072091360077,0.26947616911102723,0.11159068873807458,0.0863637826160087,0.17670979817099824,0.07336682596556716,0.08698556846656685,0.015161680145686227,0.0026108441785748903,0.005821773995733331,0.0059050158066844835,0.04778956906841026,0.2281307613081175,0.06139103601569282,0.009690619816042571,0.0017177555051127763,0.02348899188507932,0.0857040551417177,0.030551546535822007
W59,0.021919596146132304,0.06157340908678203,0.03287620022168164,0.04095057973459794,0.03671285971449315,0.04026102458010585,0.0014479689392455394,0.0060341488380407145,0.06288430435105091,0.05437395685473273,0.015728304267979415,0.0018860133130314156,0.005953629935691136,0.016115223565883977,0.02295107482628504,0.07214930307371596,0.03129136889832784,0.03691994503297237,0.050800384543781385,0.05324827066892889,0.008196601481751348,0.0699978723965511,0.025781741633231766,0.002446129122352508,0.0001631047317063289,0.17527053607654716,0.044010569112827136,0.09183733631239986,0.04173946877482508,0.009336764741234342,0.10103693339006209,0.042508013404511644,0.10016094216348181,0.010825987616473043,0.03293898342117575,0.10959193665510777,0.023438477004535833,0.007411005024819679,0.05034274588535167,0.02603400977953333,0.0592746837229512,0.20329484791488608,0.061937001922179914,0.04390633280155338,0.02616685610126652,0.01355564368604669,0.027526631901185684,0.015604743282630368,0.0017857091984119235,0.04605668780607129,0.011061514446789237,0.018871682136376904,0.046046736608756245,0.023555944353804776,0.0013789948400919157,0.003010085436790715,0.01717689720081609,0.04096799583961551,0.1404911812793604,0.006389318487504801,0.0005768196379469706,0.010417615156252093,0.020296691456927828,0.04809812594724954,0.047539754372491125,0.01225434854155704,0.005614679850338043,0.12121288315050761,0.07498575914652422,0.03299670671980507,0.07613315043963863,0.13496571759699347,0.10153346850272879,0.03503688328555272,0.048166683595496515,0.051203330004548686,0.11295637388361288,0.08936501277787388,0.0266480389369908,0.005158184449357395,0.026281548183234575,0.010112846981058767,0.18351277093731375,0.07599305188537862,0.05881357564483433,0.07220342671734903,0.049962672292070735,0.05923701065484639,0.010325076034659562,0.0017779800391122106,0.001982308642081891,0.0020106524014500745,0.01952676469442632,0.07767831248640533,0.04180718156680666,0.003959576463644871,0.0005848941551603256,0.009597575922742903,0.029182151229745514,0.01040277323910413
W60,0.014413311158909205,0.013360981217937863,0.007133895949466742,0.02961992494338407,0.02414067609050093,0.020384814421546788,0.0010473290385329737,0.0013093663399028972,0.041349805880578364,0.02595725556734535,0.0056882124126640485,0.0012401549987207938,0.004306314415540896,0.010596624595725345,0.016600720139505223,0.052186243897187116,0.007921665613842369,0.024276845804202935,0.005511656686061174,0.011554486828762537,0.005389705486106968,0.04556708515527189,0.00559445011793709,0.0017693073327773394,0.0001179751286151039,0.06914987183025759,0.009549972886485361,0.033213388262185894,0.02113337486818919,0.0020260099317891476,0.02557832492291215,0.030746430812314873,0.03293059816766978,0.007830534823100848,0.02165914983754519,0.03603129074520498,0.005085978763873545,0.0016081341022242525,0.033103057930540476,0.005649190467945462,0.038976286545113877,0.08020636549503399,0.04072690368028773,0.02223049352133465,0.0056780171519942154,0.009804919762850908,0.018100238166046317,0.010260956405765529,0.0012916196246907912,0.030284744658253065,0.00560062545776535,0.012409144078670602,0.036636623466297306,0.01703822774310425,0.0006982076138577591,0.0019792927627921195,0.011294732003702698,0.020742765518836862,0.10161854292837347,0.004621451888247036,0.0004172188646068016,0.0068501412060606864,0.004404234187522152,0.03478980980753514,0.010315780378198795,0.002659104362258802,0.0020305743755763784,0.03985198882473571,0.029584297225017462,0.021697106005109427,0.0500616334114431,0.02928657751168831,0.011016011503805656,0.023038631618318515,0.03167218015908186,0.018517916002843478,0.07427487957864908,0.058762293214725474,0.01927476773998334,0.003391783178302454,0.019009681660883657,0.00804618512198489,0.023892560656722205,0.049969511091214176,0.012762117466045718,0.026112696009235246,0.03975229835910933,0.007712399867131198,0.00821504303674757,0.001169117321651733,0.0015772039597727093,0.0010180261555005215,0.006419948013440703,0.05618542644543222,0.03023951280125636,0.0010023991222420224,0.000126917770795581,0.003155460694246351,0.014775399867340179,0.007524420033667541
W61,0.10183512227801923,0.08120433585088797,0.016259189907812673,0.22502710446065985,0.11004024724744894,0.04645996679279055,0.007956719046693027,0.0029842369625492186,0.3141408057279783,0.0986006222370549,0.0406213673043417,0.002826494216085646,0.026172583912446718,0.06762351064994336,0.07567092743337309,0.11894006530375895,0.06018210643665674,0.18259056509858368,0.04187289965171266,0.08778120537358147,0.040946417715527754,0.13007980342670203,0.04250189402894384,0.008172552797085165,0.0002688825340513949,0.2626710814009716,0.07255260607281225,0.2195246600286866,0.08091895608218894,0.009235144574413566,0.19432245035592075,0.23358534200947098,0.25017879579345137,0.052945896962266065,0.049364363167750044,0.21898818560469474,0.009273350233834424,0.00228706750997161,0.17101251933001466,0.032617501284812535,0.14213223166187638,0.304670018934201,0.08168384990015914,0.1688884626615081,0.04313676558038038,0.07448947652368229,0.13751028040547025,0.02338621701506588,0.005887579217657389,0.23007784161516925,0.04254880903103349,0.05656450040698902,0.08350021120844653,0.07766521478026389,0.005304390134651284,0.015036990138981897,0.08580780820040744,0.12354739676591385,0.1806507209354369,0.019380652389226184,0.0019018053531523814,0.052041571465588465,0.029444484422618013,0.1268656854037083,0.023511168848623223,0.009696779009262848,0.01542658440226824,0.30276166024626944,0.10001661367726064,0.14175916299588176,0.38032589321818233,0.06674838389646127,0.08369032589194304,0.17502801150628822,0.07218552045736833,0.11254675430084327,0.5642776312801162,0.10714227306533247,0.14643336139340826,0.01546073764259663,0.1444194618671046,0.0568491331891097,0.06316737351790466,0.2072758101129678,0.024141984291635485,0.19838214930831943,0.1812025779100696,0.029296141260664356,0.018161583433237167,0.00266458898362118,0.011982259944612508,0.007734100558167284,0.04877332792077879,0.4268492864201872,0.08490976337762285,0.006092303675264028,0.0009642137352245539,0.023732792800004638,0.112250974833703,0.05716417094771138
W62,0.09903394725352961,0.2781920664535753,0.14853649022292736,0.18501698326924784,0.1658707299282466,0.181901534957924,0.006542003721144946,0.027262618059316502,0.28411476373280475,0.07369936297025415,0.03553067412552173,0.008521112420000717,0.02689882920686507,0.07280947103052332,0.10369422495766104,0.3259745401943491,0.07068806734184598,0.16680635284622947,0.11475947298088279,0.24057863081108155,0.03703269865878422,0.316254257449105,0.11648333409008199,0.011051746613549067,0.0007369161953951345,0.23756459164461455,0.19884218445724433,0.20746308142797776,0.18858122756817977,0.04218401930115723,0.22824522553476329,0.19205355469551108,0.22626633713852312,0.04891241058591922,0.14882014818932673,0.24757121440006913,0.031768900483777965,0.03348333043321777,0.2274513092015828,0.11762309552218224,0.26780629817051593,0.2755492087230304,0.27983479898580355,0.19837123904001275,0.11822330254842672,0.06124514762232364,0.12436684479017471,0.07050309288793946,0.008067932884651864,0.20808666183676747,0.04997653382682303,0.08526330324790674,0.062412510533138336,0.10642705892432272,0.006230374927808579,0.013599732421545954,0.0776061712097318,0.18509567019459872,0.19042407730027336,0.02886729417180443,0.002606103014782047,0.047067361233016254,0.09170157414242454,0.21730999222328384,0.06443617157337687,0.05536582421501709,0.012683716990879565,0.27382325377590844,0.10163694166500083,0.14908094524387305,0.34397378284793767,0.18293477217955775,0.2293669120802071,0.15829857576284553,0.21761973946839974,0.11566973791554763,0.5103431422076422,0.12112682053200005,0.12039731320330964,0.023304962521938307,0.11874148771572171,0.045690401767822096,0.24873625348104472,0.3433408098341841,0.26572298638037317,0.1631095369043044,0.22573411569406987,0.08029082674979798,0.04664926436546518,0.008033012115614932,0.008956180040515647,0.009084238712378118,0.044111501231310773,0.35095491040236343,0.18888715770597916,0.008944792687617898,0.0026425841299665617,0.02168118931932007,0.1318465726450477,0.04700030463077899
W63,0.197844456982422,0.5557564840208251,0.29673785671693026,0.3696165365773159,0.3313672271177935,0.36339266893895206,0.013069247562893406,0.05446372698905435,0.5675885159611519,0.14723244757146323,0.07098118497273875,0.017022999752856253,0.05373697005402825,0.1454546714404325,0.2071544980070497,0.651213626068481,0.14121665031266295,0.33323636202841905,0.2292600289612559,0.48061447508037836,0.07398184521499727,0.6317949911985085,0.23270386185412764,0.022078558596350488,0.0014721697818048608,0.47459319693535157,0.39723574693464525,0.4144580906579525,0.3767369836303818,0.08427286423924711,0.4559754907996588,0.38367380372110793,0.4520221787178868,0.09771446640714974,0.2973045326688375,0.494583865793704,0.0634661248940337,0.06689111674569626,0.4543894493443439,0.23498081322158254,0.5350083795244256,0.5504767312988331,0.5590382427997015,0.39629491863359806,0.23617987310435565,0.12235211571570516,0.248453096705709,0.14084711873885758,0.016117663132706087,0.41570384457146703,0.09984031204490892,0.17033423789950444,0.12468420776693177,0.21261400019949642,0.012446693064082158,0.027168781520531617,0.15503724962277557,0.3697737328968547,0.3804185253103562,0.05766945879024258,0.005206326215392073,0.09402853044827736,0.18319625384814384,0.4341296959335087,0.1287269641219574,0.11060673366034987,0.025338817346693725,0.5470287154541721,0.20304457300473328,0.29782553837516607,0.6871715020054835,0.36545681222231374,0.45821633317383687,0.31624000286199594,0.4347484915809736,0.2310785051171933,1.0,0.24198035823828823,0.2405229894742222,0.04655734506214234,0.23721507432457328,0.09127771817396972,0.4969113154282101,0.6859069840733645,0.5308464562518866,0.32585107079366976,0.4509589366115948,0.16040050366080255,0.09319328001122333,0.01604790038186033,0.017892153406916456,0.0181479818283734,0.08812347937062641,0.7011180064964591,0.3773481536752608,0.017869404392936886,0.005279206138125198,0.04331346216699535,0.2633956768700163,0.09389456853496743
W64,0.19530369146633153,0.14483550238836693,0.028999780788185128,0.4414924981831876,0.19626703828093797,0.08286568150421095,0.015610705108994469,0.005322664796008227,0.5602994094040186,0.15987581885386443,0.08478424955714123,0.005041315903824381,0.051349367371143935,0.14358670799588194,0.14846276795175636,0.23335476271129915,0.10734039665750228,0.3289568615043054,0.07468421967824221,0.15656596223981134,0.07303175278377132,0.3742087979001712,0.07580608978125025,0.02109757984585778,0.0005275347694700912,0.4684983583569242,0.12940433586498123,0.495053980893893,0.17181726305885878,0.01647174119520569,0.34659220382418165,0.45828335404264403,0.4462172025173327,0.11671610876020884,0.08804594316997533,0.39058584183748446,0.016539884550093288,0.005229741142607409,0.4485540720920409,0.06123826732231095,0.25350608391315976,0.5434073783453736,0.16555768226450782,0.3012283159620348,0.07693844237228975,0.14614481734376025,0.24526240301580768,0.04171149797419842,0.011551150974834688,0.41036527704573006,0.07588976706062217,0.1008880590912887,0.13539128190617145,0.15237546506877353,0.00946087424970566,0.026819873574085103,0.1530462244327898,0.22485540663820458,0.4543950512866228,0.04133034793185033,0.003731251834901479,0.09282099372303633,0.05967838933204525,0.24890445316287432,0.04193436121663484,0.017295109240650204,0.030266226384217103,0.5400036427392932,0.20043702636335536,0.29400079206053,0.6783466823336807,0.11905196457745346,0.14926949735619538,0.3121787736199177,0.12874960445223999,0.22081138997802582,1.0,0.19109823119474884,0.28729530468734965,0.027575666746072303,0.28334412940520415,0.0991160588367759,0.12949988363934634,0.40625904218474534,0.051878890795436866,0.3892163608601732,0.29381062578037587,0.05225239875516436,0.030358835024270055,0.004752542829855082,0.019428615934685853,0.013794489273592874,0.08699177671411634,0.8374580398260653,0.21634925397258792,0.01086619149412957,0.0017197650751980744,0.04275722039638982,0.20021007700225563,0.1121533901383334
W65,0.051896958732693274,0.04810791103104771,0.00770594972128851,0.10665030439602396,0.05215294349932797,0.022019434559033414,0.0037710413168108208,0.0014143619774540596,0.14888523155644248,0.04673119889456555,0.020481131753014935,0.0013396007082863892,0.01550543237770781,0.035483679111413285,0.03586380166976536,0.0563709611779078,0.028522963871605304,0.08741186885998138,0.019845420419476813,0.041603398380745026,0.019406319624270994,0.07059985329167472,0.020143528693837245,0.005415023538235629,0.00012743533349943124,0.1244914511724694,0.03438589116158223,0.11480546476595913,0.04246011844185941,0.0043769437569005625,0.09209800984246921,0.11070643195391003,0.11857080412047384,0.02763093915944671,0.02339595654832245,0.1297352418381489,0.005493813887330421,0.0015112660099629834,0.09177766091032381,0.020340628281439066,0.08420344411152574,0.1443966065223734,0.04267293636724423,0.080043717377945,0.02044442242117453,0.035303859793210185,0.06517220802345566,0.011083763306230019,0.00279038437269071,0.10904407227675901,0.02016576378976311,0.02680842026063153,0.039574445771131436,0.03680898270966195,0.002513985254583972,0.007126695156861849,0.04066811811876192,0.07468696361748965,0.09549741510810869,0.00998407494094375,0.0009013497298550919,0.024664804052628074,0.015382264813282805,0.07515907915929032,0.01114298351046129,0.005744665934118922,0.007311341121489179,0.143492150877119,0.0521957909112358,0.07421702844155412,0.18025327383839682,0.031635013380109434,0.03966454953402549,0.08295352130898448,0.034211913041389416,0.06667611016092004,0.2674361441219751,0.06347433158933805,0.06940125103494023,0.007327527853686899,0.0684467749151942,0.02897131218687033,0.04129353664538373,0.10795294542950222,0.012682648769897924,0.09402208085634674,0.08587992161109509,0.01388473797664227,0.00887379197115008,0.0012628666527732546,0.005678923316851454,0.003665532562110544,0.023115838785845166,0.20230276897997945,0.05618270396100683,0.0036092654426964567,0.00045698356476210053,0.011361637282819319,0.05320070514820038,0.027092630671011433
W66,0.01216817879526181,0.009023814530751129,0.006022663388228333,0.02750669797547547,0.02038033174120054,0.017209513057399706,0.0009726075808408257,0.0011054089901186715,0.034908830147140475,0.01992176936592189,0.005282388161164079,0.0010469785597422947,0.003199265095833465,0.00894600978813623,0.015416345447382929,0.04846302791442603,0.006687723763316459,0.020495290573668504,0.004653117057882775,0.009754667756060612,0.004550161949998196,0.03885777004880837,0.004723013924122058,0.0013144611951995057,0.00010955821926072658,0.05837853598129712,0.008062392901358195,0.03084378645173473,0.017841471755396417,0.001710422457351032,0.02159404091910626,0.028552833533330803,0.027801065412470575,0.007271867054936221,0.018285347819866345,0.024335015496600002,0.0034349969005956884,0.0010861106413026858,0.027946661466455854,0.0038153819843101977,0.026324023299151227,0.0677127819625558,0.03438295616429696,0.018767694452173408,0.004793563890093501,0.009105389939576842,0.015280800630265552,0.008662627954060705,0.001199469309374539,0.025567351159465436,0.004728227343739753,0.010476196772598898,0.028118009669707934,0.015822639168152824,0.0005894492242598126,0.0016709823273977618,0.009535374415383206,0.01400936546827455,0.09436859054779587,0.0042917354294848015,0.0003874524773559036,0.005783108548004526,0.0037181955248949184,0.02584619084158346,0.00870891210705508,0.0017959208378138963,0.001885703497644912,0.03364432502842454,0.024976011007967723,0.018317391631882375,0.042263633901829474,0.02472466649297584,0.009300069644726426,0.019449950510267596,0.026738668635016005,0.013757407518055495,0.06270523162548175,0.039687207602641834,0.017899613715583778,0.002863451964182051,0.017653440143934447,0.0061753155629190575,0.016136691797869213,0.04218586128933114,0.01077418820844567,0.024249691510844683,0.030509239222953906,0.006511054919243698,0.006304911252447363,0.000987006278130786,0.0012104782590782986,0.0008594502777195878,0.005419925679988191,0.05217688967179489,0.02246566518016709,0.0006770059486915303,0.0001071480460187029,0.0026639409560846794,0.01247386567701695,0.006987591957181491
W67,0.08386549471551995,0.062193914354482335,0.012452816145884492,0.18958160235136542,0.08427916614478488,0.035583410237217165,0.006703403796387584,0.0022856092118415747,0.24059856117252273,0.0686523871646308,0.036407263886353784,0.002164794987320225,0.02204996774806151,0.058574785247145676,0.06375150099636444,0.10020503182542058,0.04609311478474261,0.14125759591635412,0.03207020299377244,0.06723109932162631,0.03136061602915682,0.11730316094302738,0.032551946019154725,0.007881788066965024,0.00022652907422834794,0.2011782076519827,0.05556760634768048,0.2083298465722906,0.07009116251703207,0.007073141904233169,0.14883040059316144,0.19679177550671031,0.19161044094316415,0.05011914587458159,0.037807870021327634,0.167721739454297,0.007102403389903597,0.001998679052764832,0.15216499501559394,0.026296367190746246,0.10885822475319855,0.23334494230414918,0.07038131770369929,0.12935066178630855,0.033038190337052326,0.06275614820499519,0.10531829997480541,0.017911363511194087,0.004960187817060147,0.17621524055752144,0.03258787793819982,0.04332241199874165,0.05813846503350361,0.06543165500127326,0.0040626006269301376,0.011516740664812775,0.0657196862487932,0.0965553173910351,0.17365866606425873,0.01774769360499637,0.00160223945944283,0.03985832781819479,0.02537027350330442,0.10688223527510221,0.01800706337196225,0.007426704952354349,0.012996641434818284,0.23188334181753487,0.08606980364305276,0.12245967312321264,0.2912893231839044,0.05112218735437419,0.06409791923401716,0.1340529054661113,0.05528645767392487,0.0948187733692742,0.43217685735929756,0.08205962507969923,0.12336767767241218,0.011841286339272008,0.12167100073171035,0.04256149613040865,0.05449646287259522,0.17445197937464738,0.020940709725631,0.16713366967024226,0.12616542625870195,0.022437739086103872,0.013036408575698523,0.002040792739707145,0.008342855553660409,0.005923501284548097,0.037355199666408295,0.35961344246076477,0.08175436229585002,0.004666058887503672,0.0007384855234588517,0.01836040790771187,0.08597234915921223,0.04815986568075452
