Man,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
M52,0.5925599228725632,0.48574272897950166,0.5830309688532977,0.6016326598636639,0.4738732137581301,0.4975690083134698,0.6016326598636639,0.5978536090639421,0.44474428153452567,0.5985186510117402,0.44549400210794915,0.44520780640972446,0.5594490554546565,0.2660244860252298,0.30380773895631347,0.454918292524346,0.3963597883592182,0.5688441620126793,0.39045892843805596,0.32803727315767167,0.6016326598636639,0.4749101599552396,0.5112165101961947,0.32649684735928103,0.4354718417020475,0.5165880326696064,0.3603832368674663,0.549362945013802,0.4285082637593594,0.46675064668728816,0.4497948758761124,0.6016326598636639,0.5262462172075699,0.39052662479404004,0.6016326598636639,0.3693237749214043,0.5551471210190342,0.2732962783484511,0.33844967698011913,0.5535871383418209,0.5942678210839082,0.5240702308858528,0.48854222603632724,0.48886514009493726,0.3198405208011829,0.43444017756531184,0.4458379876529903,0.6016326598636639,0.5726615935337315,0.2846217772565203,0.5429739611915122,0.4779501911164376,0.41906562467405745,0.5785732352981514,0.6016326598636639,0.6016326598636639,0.39897606589265683,0.48781123055925996,0.5710557954986228,0.6016326598636639,0.4435435968722404,0.5038698370602904,0.3842068115709002,0.35478659352077463,0.6016326598636639,0.6016326598636639,0.49394392400622583,0.6016326598636639,0.5476222978544246,0.4230022279327651,0.5475925378069595,0.6016326598636639,0.5233440741180794,0.6016326598636639,0.18750435001558363,0.6016326598636639,0.5136326295665371,0.46584534130378025,0.5142161103564923,0.2696701886982141,0.4756657874336479,0.5744154859006465,0.6016326598636639,0.46063935467809264,0.4229181494206512,0.46278562160526154,0.6016326598636639,0.5435516776128129,0.4372818730881492,0.5947114024207555,0.5148742407720779,0.6016326598636639,0.43675254217145004,0.4622983413563054,0.4770370173307541,0.33778305720830726,0.5664881341437229,0.5351720286744704,0.503490574648796,0.47381952145796125
M53,0.6016326598636639,0.5309956014911368,0.6016326598636639,0.6016326598636639,0.5177679760139194,0.5177702407992558,0.6016326598636639,0.6016326598636639,0.38824488845570576,0.6016326598636639,0.5104486949011229,0.4858226719737125,0.5834467777757678,0.2861371911764237,0.3121212511901133,0.4725028009376164,0.41035159159358797,0.593418296734834,0.4248094258890577,0.2841963864851533,0.6016326598636639,0.5189235696232265,0.44750727476036906,0.3535288017461223,0.4749727179182448,0.5653702256720041,0.39129247286744234,0.6016326598636639,0.37376989375771513,0.4078643556994229,0.4670650503461203,0.6016326598636639,0.5482068654840963,0.40416054940345564,0.6016326598636639,0.38165685365657986,0.5788809093079071,0.2797378390338887,0.293479419566935,0.5772252179386204,0.6016326598636639,0.45896682977002407,0.5341154170776727,0.5085323693155953,0.27688868649714293,0.45076830433570453,0.48652495857204625,0.6016326598636639,0.5974699368681334,0.30686238497838425,0.5947752328561192,0.49694776194534596,0.4566893010897756,0.6016326598636639,0.6016326598636639,0.5428289743537867,0.34744087555508796,0.5074137998931791,0.5957656192584683,0.6016326598636639,0.5081664457122662,0.524457640555579,0.39745300042749615,0.3850554614361496,0.6016326598636639,0.6016326598636639,0.5401351774768347,0.6016326598636639,0.47996434586157727,0.46107633060087305,0.6016326598636639,0.6016326598636639,0.5451266689307035,0.6016326598636639,0.18868236939948443,0.5307583092004888,0.5620766652651547,0.5088215541740613,0.4501815263544275,0.2758892800557325,0.5197656560183543,0.5993314347533191,0.6016326598636639,0.4785748640249015,0.43853937203123083,0.48085280959404525,0.6016326598636639,0.5954190516061254,0.4769898531449853,0.6016326598636639,0.5634603416587481,0.6016326598636639,0.4532225380762139,0.4038949651165679,0.49597856274993185,0.3481810369943269,0.5909177208852365,0.5860806030073673,0.44061932491735606,0.5177081402392988
M54,0.4948456845458141,0.4491558340774822,0.5107944045095654,0.6016326598636639,0.43851976902711853,0.41763960961430424,0.6016326598636639,0.5496164334526471,0.31422311785406737,0.4996887794180464,0.39341871779083687,0.4128331987193563,0.46793405702038493,0.2522701583587728,0.26015563180180706,0.3829742484649585,0.3353794623589941,0.4755701483694896,0.36377368645784364,0.23454379627365346,0.5972025634506816,0.4394489583832538,0.3596056716300783,0.30645838398571157,0.38486568664666443,0.4767957713813637,0.33682338511752463,0.48206171167695305,0.30313830898538796,0.32924751330563246,0.3788100724331255,0.6016326598636639,0.4409476780646518,0.33063842301442875,0.5292659839181539,0.31340531368364205,0.464437559761371,0.2353567326134538,0.24165265189537344,0.46316964756126405,0.5203840681348132,0.368381286381756,0.4516644144406538,0.4105653383011676,0.22894763134739002,0.3663301842897503,0.3937122791549265,0.5540463987578224,0.4786728546170109,0.25612844367226223,0.47660927673293835,0.40169395967912674,0.38940764676434936,0.5069901215620348,0.5512868333777299,0.4326020936030261,0.2829758052632543,0.40970874881616043,0.4773677049192853,0.5454287096831145,0.3917542187158719,0.4227607547113443,0.3255018478427544,0.3318083308723505,0.5282075814880615,0.6016326598636639,0.45650478154232044,0.5758045630064824,0.3460148803039884,0.3929351681126265,0.4805508250652127,0.6016326598636639,0.39473000439837613,0.6016326598636639,0.16562734767037543,0.42335849670134923,0.45156903460588943,0.41078679322745204,0.3616535872532194,0.23240954392131405,0.41916767900423163,0.43208853428431526,0.5984961370248727,0.38762417478033473,0.3569653879570838,0.38936860313931154,0.5660290518213649,0.477102306812658,0.3864103890052638,0.49659434958375326,0.475260072427789,0.5446997890379873,0.368209612400103,0.32620779295656793,0.4009517564478997,0.28776986184644476,0.47365523192684167,0.4699510145319368,0.35433094724503594,0.4384716562957518
M55,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.40180309466611747,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639
M56,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5303783074140589,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5418001657713714,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5769439485948517,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.3269862930803327,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5327208225787333,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639
M57,0.5548864966142301,0.5047950265990897,0.6016326598636639,0.6016326598636639,0.49235372180153303,0.5169736445537344,0.6016326598636639,0.6016326598636639,0.4618215629507054,0.6016326598636639,0.4626073997766414,0.46230741718704477,0.5818346361791126,0.2744923074740681,0.31387832304528773,0.47226831791907714,0.41088887779707695,0.5916823327458118,0.40492112419478093,0.3394924335678074,0.6016326598636639,0.49344062075707573,0.47834635952910115,0.33787780091277775,0.45210244232772046,0.5371262395951204,0.3733965978052547,0.5714800161885526,0.44480340828540904,0.48488803965557387,0.46689809117125003,0.6016326598636639,0.5470323192292007,0.40477471352879113,0.6016326598636639,0.38255045980633656,0.5773254648663437,0.25370733180417393,0.35040643361029133,0.5756903332199245,0.556693283391435,0.5449688773800611,0.5077293836907019,0.5078504853172431,0.3309008194609775,0.4508037117297683,0.4629679561205184,0.6016326598636639,0.5956836612088054,0.29398548510619354,0.564783256161096,0.49640973103548547,0.434905889409319,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.4138485572953833,0.5067458058490536,0.5940005071434958,0.6016326598636639,0.4605630377649131,0.5235780028155829,0.3981504562523742,0.36753034763237163,0.6016326598636639,0.6016326598636639,0.513391297392691,0.6016326598636639,0.5696555169187068,0.4390321304642571,0.5696243232419308,0.6016326598636639,0.5439903713426126,0.6016326598636639,0.191972256637868,0.6016326598636639,0.5340284660029248,0.4839391230401074,0.5346400547844345,0.27809626624837613,0.49423264904104136,0.5975220437469236,0.6016326598636639,0.47826498052012173,0.4387266334868722,0.48051463945899264,0.6016326598636639,0.5653888028873023,0.4539996682672508,0.6016326598636639,0.535329889284339,0.6016326598636639,0.4532274697629731,0.4802212536376574,0.4954525669736903,0.34949033264159884,0.5892128080615646,0.556605481530527,0.52339783836971,0.4922974429848144
M58,0.39704438107544254,0.31156245445847214,0.4295948255393046,0.5032184496000714,0.33849947274489894,0.30465070907666025,0.45714952138871795,0.4187299953789451,0.28768453269654154,0.36064510980492337,0.3201346419422544,0.2879544943998368,0.3766379120776036,0.18359626691021982,0.21908430486316655,0.2809933566838284,0.2761248076983604,0.3824281847481408,0.28452019892610303,0.244125731603472,0.4271933261087969,0.3391705041215313,0.3626651658991584,0.24312888717029366,0.3293315286313928,0.36614119978596227,0.2385517837792013,0.4067181174989955,0.30914278583733495,0.3005012684055551,0.30905724172515975,0.5056295472630927,0.3561747607871905,0.2725297864641007,0.4443017286352107,0.2335160839496713,0.373986598519935,0.2002798692343856,0.25086383401467266,0.37302516982228323,0.43723002827639584,0.3338847897878371,0.2818736195677884,0.29982287737871954,0.23882142745247442,0.2995940292065694,0.3363751049206778,0.44193492283386043,0.3463028060643857,0.2041488986747844,0.4023769385134523,0.32640956778549596,0.30303224015799773,0.4062532287095569,0.4398424077928005,0.4318545534852763,0.2900318315325575,0.33248699829000744,0.383791230590337,0.43540032715510146,0.25828671732680425,0.34238403455836414,0.26863483949752287,0.235292240545495,0.42234194121065816,0.4193057240630154,0.316338915651674,0.4376422402404525,0.3476017582940731,0.305579705312226,0.3862049174813615,0.43241197809373516,0.31894753395769954,0.4825890693705524,0.13266511047184953,0.3427053660260145,0.3824401260560777,0.31497270960137125,0.3646062751201786,0.19804508374546997,0.35664246217098444,0.3125480841470326,0.4280761245241617,0.315740773076883,0.29249291925500437,0.3170635330323251,0.38752440571057245,0.36249253611060067,0.3305614065642661,0.3983703536072261,0.32852894960011036,0.4348476033730627,0.3010191563725626,0.29790819952176106,0.32584677212351604,0.24002354121268216,0.38097614759492804,0.3970756908609785,0.35766553797188966,0.30461825451693286
M59,0.3927215264182807,0.3597030471227839,0.3641802069305794,0.4263969971106058,0.31657644148282615,0.30150253976983316,0.43039032326221216,0.43480666622956554,0.2531337062910375,0.39634218919398034,0.3168954580322586,0.3325485070557495,0.37260258789129164,0.2125127368048189,0.21726893665607197,0.30908724813801075,0.2461551565668609,0.37831127467710346,0.295871969732959,0.19356602049300176,0.4692427904167369,0.31720163121416134,0.2870613759852834,0.2530234632276202,0.31050127367286123,0.3423298183057873,0.2757241189410527,0.38316432055860977,0.24484678317567954,0.2643658359052568,0.30597414018789343,0.49977670993403617,0.3524277657344601,0.2699613627190224,0.41845389383077963,0.2570780145481485,0.36998863177334906,0.19872945858712082,0.1789924946884932,0.3690407497625912,0.4118138376885758,0.26425976601901513,0.3254205993289351,0.32971414778511665,0.1704441311815767,0.2966442658745316,0.2854034301505778,0.4369795531340485,0.3806308354766948,0.192832415885804,0.37908811954262206,0.323081969148658,0.31503573346752134,0.40180061988980553,0.4349165219706295,0.34163297426473255,0.20679609680834785,0.3290737676678072,0.3796551149814461,0.43053703097239465,0.28408598148228675,0.3388313530836641,0.26612129618939595,0.27197490057910734,0.3758963758309188,0.4836323880808007,0.3286773604916342,0.4543847228942018,0.2750787213682363,0.31767288297070795,0.382034792631169,0.47495959078201117,0.31559792006042725,0.47706087612655296,0.14660027361423336,0.30125027513571867,0.3243313937109444,0.3298797058898506,0.2597331446335011,0.19652616158962158,0.3025306760534038,0.34352688740079645,0.4702098566855717,0.3125634994946292,0.26067889054657606,0.31386762154692155,0.4470766212783693,0.3794567052722091,0.31165608200861833,0.39402881578119076,0.341296548596166,0.4299920951584418,0.29804931276671054,0.26209336290880647,0.32252710336919227,0.21412182218040457,0.33919172726742586,0.37411045077130944,0.25480622709064227,0.3165440696251436
M60,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5369114271685903,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.39719728667822035,0.4164898538827872,0.6016326598636639,0.5609268461795061,0.6016326598636639,0.6016326598636639,0.3839194634242172,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5012438935776244,0.6016326598636639,0.6016326598636639,0.5595476173055903,0.6016326598636639,0.5156275276208415,0.5657597120010254,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5518235944809792,0.6016326598636639,0.5187343664900292,0.6016326598636639,0.36887358142625154,0.397569150193256,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.3731742883333077,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.36788153867997486,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.4769135805481456,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5419608759381016,0.5499182306336743,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.23498645335422724,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.36321469557491287,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5421365101871383,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5599231564654995,0.6016326598636639,0.4695118324591772,0.6016326598636639,0.6016326598636639,0.5525300867003643,0.6016326598636639
M61,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.571971336990704,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639
M62,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5673748007009668,0.6016326598636639,0.5683838690410523,0.567998670837369,0.6016326598636639,0.32683119847396447,0.3761237548984153,0.5795073632233271,0.5006919556028987,0.6016326598636639,0.4943107377930033,0.41029581501778767,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.4082225160334621,0.5548947837426808,0.6016326598636639,0.45383108544536155,0.6016326598636639,0.545522323809245,0.596993737599834,0.5726116240425388,0.6016326598636639,0.6016326598636639,0.49284094966173375,0.6016326598636639,0.46430348479217,0.6016326598636639,0.33505758971560673,0.42431013903912107,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.3992635936974028,0.551945337847081,0.5688468480965198,0.6016326598636639,0.6016326598636639,0.3518617744753038,0.6016326598636639,0.6016326598636639,0.5328132312678434,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5057741737160018,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5657587681121775,0.6016326598636639,0.4843349493400357,0.44629841819293625,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5381116075651621,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.21958801106943285,0.6016326598636639,0.6016326598636639,0.5957752636336796,0.6016326598636639,0.3301771417272881,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5872074889710382,0.5364375417074339,0.5900962052239338,0.6016326598636639,0.6016326598636639,0.5573309518712091,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5550576092685966,0.5910012645250011,0.6016326598636639,0.4218520158101638,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639
M63,0.47351007355052255,0.27231526289646363,0.5433038985397851,0.5786296691587162,0.26576768655019556,0.3986532114031688,0.5843841654809007,0.3341589467293535,0.43697378253711855,0.5313397817656766,0.25011287239300983,0.24995499836453003,0.49713034251626903,0.1511121687868854,0.2732901424402012,0.4056029352531462,0.3543289570557979,0.5053567221973384,0.2197538948058465,0.3243104548299175,0.6016326598636639,0.23970572712194965,0.4510285849515953,0.18447051538227868,0.40764058618143295,0.2893304465049014,0.2031632520497988,0.5123500990506882,0.4213003125655733,0.45821766808719766,0.4011168583414702,0.6016326598636639,0.4680578511908328,0.34922142390196065,0.5632033757169262,0.33065615353532807,0.4933635575615762,0.2219168055234448,0.33436208823551483,0.4919976326814917,0.49827137972343505,0.5135512353546468,0.24647359359187282,0.43532688307283357,0.2847579342209186,0.38767224465743955,0.4171710416893023,0.589899376564195,0.5086992751428228,0.2420564786343141,0.5064761776967937,0.4257697254246359,0.23553419620202057,0.3235233211910165,0.35215589406312214,0.6016326598636639,0.3535122153607926,0.4344040771486605,0.5072932342164812,0.34836931156738815,0.22413327395869279,0.44846503467059057,0.3436877790448306,0.2000759777246168,0.3035141043581813,0.37436423298576177,0.24915535660223906,0.35028039548016127,0.48265854032599964,0.23770574321979146,0.3064334503495372,0.6016326598636639,0.4189650544539516,0.6016326598636639,0.17145459329419138,0.5321581020298007,0.47950026428434256,0.4355654570005894,0.504038541764895,0.2433992148524875,0.4001347849681357,0.45921148906533826,0.6016326598636639,0.4106123121202481,0.3398251742244665,0.41249158901091165,0.3442625772828039,0.5070073201942491,0.40930469776877954,0.5280061450201826,0.25954656129578163,0.34789815078289416,0.38969695710680663,0.4539196268509996,0.4249701480883452,0.30303901926240173,0.5032937780817482,0.49930321572221303,0.44431616332007196,0.26573806828626434
M64,0.37339251140472274,0.3084951055537742,0.38455374030014783,0.44926594170744055,0.3353290113346883,0.3193621769085092,0.4534194334812853,0.41307664901280944,0.21741419516169122,0.3391036242745718,0.302411918937495,0.28561773837856086,0.3545592235018428,0.18448907321203686,0.20915178211053745,0.2655924059125141,0.2617949028843475,0.3599031108863753,0.28302022802868354,0.18581016665969724,0.40052148726726816,0.3359792763788166,0.2733309344778476,0.2429098485401768,0.29642633899335047,0.36211531295942867,0.23774388788440595,0.3644460349660768,0.2338139600102538,0.22687712669025845,0.2921885006907585,0.4736066002316849,0.33567362307320664,0.2584770300113409,0.3974805160105407,0.2217752640865263,0.3521123057348509,0.19179702318161596,0.19078508407995917,0.3512249957615829,0.3912647761070833,0.2515250545398457,0.31007510418247963,0.28297031604276135,0.18189386003317567,0.28345482874253347,0.3026173589719871,0.4148223392275603,0.32586700134070196,0.20633347640193211,0.3606303134168944,0.3082030964796511,0.30095937920366334,0.38189142803578696,0.41289114092894413,0.32441527077811794,0.2197038421036715,0.31381200404780174,0.36116107642532397,0.4087915103879401,0.2711223626801653,0.32294605528650183,0.25488235336268716,0.23458521736836938,0.39673982510791117,0.4129040563177996,0.31312375013990684,0.43140361876070965,0.2907251683461912,0.3034280082404201,0.36338868670571517,0.4053378215045969,0.3340228992896862,0.4523423651689651,0.1286991214675034,0.286151777362943,0.34310665793782974,0.2831097967167658,0.27476410623585357,0.18973452238746177,0.3204315500160586,0.2940883610855438,0.4013362287454991,0.29835678341366656,0.27690115950352934,0.2995775687964724,0.3821062708481806,0.3248778110346531,0.2975073521805414,0.37461626169905515,0.32493654047943826,0.4082813973390335,0.284770089614868,0.2249625960442887,0.3076836880149293,0.2284767651185551,0.3585630145789235,0.35597073016256187,0.2696395782840249,0.30176580698642175
M65,0.6016326598636639,0.31441161355506214,0.6016326598636639,0.6016326598636639,0.3066006591647059,0.511003327545934,0.6016326598636639,0.3881882552013469,0.5030056949081986,0.6016326598636639,0.2879251931747636,0.2877368567933818,0.5756403298211649,0.1698219531993548,0.3086093704160245,0.4664523851846295,0.40528491130860866,0.5854540185952118,0.25170834334660747,0.36860357912557346,0.6016326598636639,0.3072830408205542,0.5795564376370871,0.20961691090806828,0.46888320807581824,0.33470993709958946,0.23191647731543955,0.5937967922792823,0.48430797339844706,0.5283486634098478,0.461100703845518,0.6016326598636639,0.5409581983349946,0.3991918615445392,0.6016326598636639,0.3770443565122304,0.5711467303694907,0.2767385260995799,0.3805947107943857,0.5695172454464056,0.6016326598636639,0.5943590384439772,0.3162538744578014,0.5019116740027334,0.35916403582324674,0.44506190433739495,0.4802525987257977,0.6016326598636639,0.5894415289690939,0.3034337420570836,0.5867894769978103,0.4905104289398845,0.2705335097827108,0.3755004480495897,0.4096577772588991,0.6016326598636639,0.45029810602030984,0.5008108094073973,0.5877641874665565,0.4051405602605273,0.2866416928754925,0.5175848784797086,0.39259048031496296,0.2282335024757099,0.39186129593134683,0.4361512938269314,0.31980856188070367,0.40742039458232526,0.6016326598636639,0.27312406448803933,0.35511302610590234,0.6016326598636639,0.5379267554362771,0.6016326598636639,0.1871242914142757,0.6016326598636639,0.5546084655579131,0.5021962816147533,0.5830108369371195,0.27295088249229893,0.5129671591362481,0.5912735628822571,0.6016326598636639,0.4724283390588199,0.4330265327788945,0.47467022908094847,0.40024141705183713,0.5874231053211775,0.4708684158873524,0.6016326598636639,0.3335821445910922,0.40457848733406127,0.44747729222433524,0.5232212998957211,0.48955657032487354,0.34409839837596184,0.5829930221066543,0.5782324666073713,0.5706590963513128,0.30656532595185687
M66,0.6016326598636639,0.3014301929444603,0.6016326598636639,0.6016326598636639,0.32649591998409744,0.544162271235418,0.6016326598636639,0.414513235116223,0.481660889140128,0.5921276285082582,0.30634868615044175,0.2755309566951158,0.6016326598636639,0.16104421656155674,0.3258181408661299,0.4464903401646934,0.43011244492296014,0.6016326598636639,0.26727767487826154,0.3901847475770383,0.6016326598636639,0.3272320784709366,0.6016326598636639,0.22186911949391536,0.4987227680646296,0.3568204214318424,0.22133345421951225,0.6016326598636639,0.5150075224546506,0.5062670564745875,0.490326943691427,0.6016326598636639,0.5764778122007232,0.42353921679452045,0.6016326598636639,0.3596816889045209,0.6016326598636639,0.29143563318116755,0.40312087103397487,0.6016326598636639,0.6016326598636639,0.5703582987374863,0.3032188934293141,0.48091871402162384,0.3800012969312919,0.4730241655826878,0.5109881526121784,0.6016326598636639,0.5659037960937211,0.32023463388216294,0.6016326598636639,0.5220543773618285,0.28758640668446755,0.40082553288376194,0.4376747177492819,0.6016326598636639,0.4783174205269147,0.5331665056464111,0.6016326598636639,0.4328015099164721,0.27446763269577873,0.5512624981171612,0.41641759683981594,0.21775755524031043,0.41847573921158016,0.41963051126227197,0.30667023471729077,0.43526101241070664,0.596692775007336,0.29038111667645594,0.37883142803057746,0.6016326598636639,0.5158867218246677,0.6016326598636639,0.175283207658427,0.6016326598636639,0.5912038236309137,0.48119504717989486,0.6016326598636639,0.28734949463578735,0.54628086759501,0.5109143102282719,0.6016326598636639,0.5025472821583576,0.4600403157984509,0.5049658500553775,0.38476464948170397,0.5639440544782418,0.5008644252532062,0.6016326598636639,0.32004337531622185,0.4321951413960197,0.47562990428732693,0.5012887618203922,0.5210253474799919,0.36410397240699055,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.2938120220223681
